 Welcome to HYDRUS                                                       
 
 Program HYDRUS2
 Date:  22. 7.2019    Time:  20:28:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mg   
 

 Boundary length [L] associated with different types of boundary conditions

 Constant head or flux boundary:   0.7350000E+02
 Free or deep drainage boundary:   0.7350000E+02


 Time:            2.0000

    i      n      x        z    Code       Q            v           h        th      Temp  Conc(1-NS)   Qc(1-NS)
                 [L]      [L]            [V/T]        [L/T]        [L]      [-]       [C]    [M/L3]    [VM/T.L3]

  117  10119     13.5      0.0   -6 -0.28800E+00  0.38400E+00       5.46  0.430     20.00  0.1946E+02 -0.5001E+01
  118  10120     14.2      0.0   -6 -0.28800E+00  0.38400E+00       5.44  0.430     20.00  0.1947E+02 -0.5002E+01
  119  10121     15.0      0.0   -6 -0.28800E+00  0.38400E+00       5.42  0.430     20.00  0.1947E+02 -0.5003E+01
  120  10122     15.8      0.0   -6 -0.28800E+00  0.38400E+00       5.40  0.430     20.00  0.1947E+02 -0.5003E+01
  121  10123     16.5      0.0   -6 -0.28800E+00  0.38400E+00       5.38  0.430     20.00  0.1947E+02 -0.5004E+01
  122  10124     17.2      0.0   -6 -0.28800E+00  0.38400E+00       5.36  0.430     20.00  0.1948E+02 -0.5004E+01
  123  10125     18.0      0.0   -6 -0.28800E+00  0.38400E+00       5.35  0.430     20.00  0.1948E+02 -0.5005E+01
  124  10126     18.8      0.0   -6 -0.28800E+00  0.38400E+00       5.33  0.430     20.00  0.1948E+02 -0.5005E+01
  125  10127     19.5      0.0   -6 -0.28800E+00  0.38400E+00       5.32  0.430     20.00  0.1948E+02 -0.5006E+01
  126  10128     20.2      0.0   -6 -0.28800E+00  0.38400E+00       5.30  0.430     20.00  0.1948E+02 -0.5006E+01
  127  10129     21.0      0.0   -6 -0.28800E+00  0.38400E+00       5.29  0.430     20.00  0.1948E+02 -0.5007E+01
  128  10130     21.8      0.0   -6 -0.28800E+00  0.38400E+00       5.28  0.430     20.00  0.1949E+02 -0.5007E+01
  129  10131     22.5      0.0   -6 -0.28800E+00  0.38400E+00       5.27  0.430     20.00  0.1949E+02 -0.5007E+01
  130  10132     23.2      0.0   -6 -0.28800E+00  0.38400E+00       5.25  0.430     20.00  0.1949E+02 -0.5008E+01
  131  10133     24.0      0.0   -6 -0.28800E+00  0.38400E+00       5.25  0.430     20.00  0.1949E+02 -0.5008E+01
  132  10134     24.8      0.0   -6 -0.28800E+00  0.38400E+00       5.24  0.430     20.00  0.1949E+02 -0.5008E+01
  133  10135     25.5      0.0   -6 -0.28800E+00  0.38400E+00       5.23  0.430     20.00  0.1949E+02 -0.5008E+01
  134  10136     26.2      0.0   -6 -0.28800E+00  0.38400E+00       5.22  0.430     20.00  0.1949E+02 -0.5009E+01
